Timestamp,Elec_Consump,Light_Lux,Temperature,Humidity
02/01/2023 11:00,6.964999676,101279.34,5.289813519,79.56926727
02/01/2023 11:15,6.944999695,101439.96,5.356172085,79.52023315
02/01/2023 11:30,6.449999809,101377.75,5.481687546,78.48710632
02/01/2023 11:45,6.714999676,92113.76,5.631878853,78.43868256
02/01/2023 12:00,6.257499695,74217.82,5.990015507,78.41332245
02/01/2023 12:15,6.409999847,56726.77,6.136605263,77.24196625
02/01/2023 12:30,6.730000019,41540.35,6.473772049,76.98046112
02/01/2023 12:45,6.692499638,21094.66,6.429672241,76.11438751
02/01/2023 13:00,6.347499847,11508.09,6.478690624,75.59301758
02/01/2023 13:15,6.449999809,10746.01,6.777628422,73.55583191
02/01/2023 13:30,6.519999981,10086.6,7.25407505,68.69790649
02/01/2023 13:45,6.487499714,8578.78,7.11339283,65.68709564
02/01/2023 14:00,6.139999866,8316.72,7.03967762,63.86977768
02/01/2023 14:15,6.137499809,7289.4,6.854077339,63.32666397
02/01/2023 14:30,6.034999847,5867.08,6.994189262,63.24091339
02/01/2023 14:45,5.987499714,3978.67,6.820148945,63.348526
02/01/2023 15:00,5.869999886,1886.89,6.704050541,62.94408035
02/01/2023 15:15,6.482500076,6.5,6.556129932,62.39624023
02/01/2023 15:30,6.579999924,0,6.536019325,59.24639893
02/01/2023 15:45,6.480000019,0,6.35678339,59.12432098
02/01/2023 16:00,6.182499886,0,6.201004505,59.12189865
02/01/2023 16:15,6.047499657,0,5.901555061,59.8330307
02/01/2023 16:30,5.960000038,0,4.126773357,68.34198761
02/01/2023 16:45,5.96999979,0,4.557204723,68.82271576
02/01/2023 17:00,5.817499638,0,4.649751186,69.82214355
02/01/2023 17:15,5.462500095,0,4.357430458,70.34107971
02/01/2023 17:30,5.505000114,0,4.286572933,70.19801331
02/01/2023 17:45,5.324999809,0,4.060051441,70.26581573
02/01/2023 18:00,5.440000057,0,3.419763803,72.19867706
02/01/2023 18:15,5.309999943,0,3.846055508,72.78131866
02/01/2023 18:30,5.389999866,0,3.629374504,73.22740936
02/01/2023 18:45,5.659999847,0,3.765625477,73.50859833
02/01/2023 19:00,5.710000038,0,3.569128036,74.07250214
02/01/2023 19:15,5.597499847,0,3.186641932,74.79647827
02/01/2023 19:30,5.509999752,0,5.096601486,70.95124054
02/01/2023 19:45,5.432499886,0,5.395141125,69.7386322
02/01/2023 20:00,5.394999981,0,5.980053425,69.68567657
02/01/2023 20:15,5.464999676,0,5.836962223,68.52514648
02/01/2023 20:30,5.4375,0,5.199773312,72.5223999
02/01/2023 20:45,5.509999752,0,5.607516766,72.07009125
02/01/2023 21:00,5.329999924,0,4.71532917,73.39008331
02/01/2023 21:15,5.287499905,0,6.743422508,68.69274902
02/01/2023 21:30,5.432499886,0,6.830027103,68.31323242
02/01/2023 21:45,5.467499733,0,7.030454636,68.94007111
02/01/2023 22:00,5.440000057,0,7.070335388,70.47122955
02/01/2023 22:15,5.497499943,0,6.794137955,71.60407257
02/01/2023 22:30,5.28249979,0,6.895273209,73.03652954
02/01/2023 22:45,5.489999771,0,7.277740479,72.66957855
02/01/2023 23:00,5.5,0,7.08480978,73.32418823
02/01/2023 23:15,5.375,0,6.966748238,74.46320343
02/01/2023 23:30,5.217499733,0,6.995559216,75.42510986
02/01/2023 23:45,5.440000057,0,6.761565208,76.93619537
03/01/2023 00:00,5.424999714,0,7.003753662,77.6096344
03/01/2023 00:15,5.46999979,0,7.833959103,79.73287201
03/01/2023 00:30,5.302499771,0,8.261902809,78.44540405
03/01/2023 00:45,4.962500095,0,8.487468719,79.60276794
03/01/2023 01:00,5.087500095,0,8.685462952,80.50817108
03/01/2023 01:15,5.0625,0,9.009696007,79.39867401
03/01/2023 01:30,4.9375,0,9.270565033,78.45026398
03/01/2023 01:45,4.984999657,0,9.257210732,79.36664581
03/01/2023 02:00,4.952499866,0,9.329247475,80.01553345
03/01/2023 02:15,5.089999676,0,9.171419144,81.7027359
03/01/2023 02:30,5.059999943,0,9.221043587,83.50623322
03/01/2023 02:45,4.992499828,0,9.102555275,85.08761597
03/01/2023 03:00,5.125,0,9.251180649,85.65921021
03/01/2023 03:15,5.085000038,0,9.105611801,85.72888184
03/01/2023 03:30,5.105000019,0,9.222636223,86.94444275
03/01/2023 03:45,4.900000095,0,9.451333046,87.34732056
03/01/2023 04:00,5.087500095,0,9.514498711,87.3197937
03/01/2023 04:15,5.097499847,0,9.729741096,87.71005249
03/01/2023 04:30,5.164999962,0,10.76576614,83.57076263
03/01/2023 04:45,4.957499981,0,10.93170643,77.51209259
03/01/2023 05:00,5.105000019,0,10.89266682,78.7705307
03/01/2023 05:15,5.177499771,0,11.1459465,79.56175232
03/01/2023 05:30,5.134999752,0,10.97830391,78.03531647
03/01/2023 05:45,4.912499905,0,10.89514923,77.93398285
03/01/2023 06:00,5.042500019,0,10.74908924,78.59825897
03/01/2023 06:15,5.122499943,0,10.72489643,78.73799896
03/01/2023 06:30,5.069999695,0,10.67471981,79.26900482
03/01/2023 06:45,4.917500019,0,10.56202126,78.90325928
03/01/2023 07:00,5.092499733,0,10.7051239,78.21752167
03/01/2023 07:15,5.572499752,0,10.66077995,78.27031708
03/01/2023 07:30,5.537499905,0,10.74526215,78.43759918
03/01/2023 07:45,5.497499943,0,11.0962429,76.0184021
03/01/2023 08:00,6.3125,0,11.0333128,74.15055084
03/01/2023 08:15,5.992499828,0,10.96085453,76.41851044
03/01/2023 08:30,6.047499657,0,11.34204292,74.2236557
03/01/2023 08:45,5.887499809,0,11.23091698,74.16945648
03/01/2023 09:00,5.592499733,0,11.0648365,74.44858551
03/01/2023 09:15,6.377500057,0,11.14410973,73.58511353
03/01/2023 09:30,6.994999886,0,11.09446907,75.15441132
03/01/2023 09:45,6.882499695,0,11.16930294,75.96543121
03/01/2023 10:00,6.434999943,0,11.34749889,76.48690796
03/01/2023 10:15,6.574999809,0,11.54394817,76.48010254
03/01/2023 10:30,6.565000057,0,11.64126587,76.92365265
03/01/2023 10:45,6.967499733,0,11.63311195,77.6064682
03/01/2023 11:00,7.182499886,0,11.3390131,80.65904999
03/01/2023 11:15,7.027499676,38.54,11.53798962,83.32259369
03/01/2023 11:30,7.137499809,2822.93,11.89391232,80.25758362
03/01/2023 11:45,7.284999847,0.45,12.17752934,79.57435608
03/01/2023 12:00,7.942499638,402.92,12.41264534,79.75683594
03/01/2023 12:15,7.672499657,2478.98,13.23625183,78.58378601
03/01/2023 12:30,7.605000019,11.78,13.64148712,77.48258209
03/01/2023 12:45,7.302499771,5217.71,13.8770628,77.56169891
03/01/2023 13:00,7.46999979,9525.41,14.26024914,76.74926758
03/01/2023 13:15,7.8125,13601.07,14.13248253,76.54741669
03/01/2023 13:30,7.59499979,13499.83,14.19018364,77.56864166
03/01/2023 13:45,7.349999905,5003.58,14.29006004,78.01333618
03/01/2023 14:00,7.257499695,2673.37,14.06278801,79.5921936
03/01/2023 14:15,7.184999943,850.52,14.15698051,80.17524719
03/01/2023 14:30,7.467499733,1760.08,14.38513088,79.83857727
03/01/2023 14:45,7.967499733,16.73,14.32575607,79.59687042
03/01/2023 15:00,7.447499752,0,14.47472668,78.98307037
03/01/2023 15:15,6.754999638,0,14.35353756,79.13991547
03/01/2023 15:30,6.879999638,0,14.29059792,79.8044281
03/01/2023 15:45,6.817499638,0,14.50714588,79.08268738
03/01/2023 16:00,6.827499866,0,14.52408123,78.75444031
03/01/2023 16:15,6.784999847,0,14.55424595,78.67390442
03/01/2023 16:30,6.739999771,0,14.54469681,78.64196777
03/01/2023 16:45,6.717499733,0,14.61209583,78.59680939
03/01/2023 17:00,6.71999979,0,14.55264187,78.97642517
03/01/2023 17:15,5.792500019,0,14.09329224,81.62779999
03/01/2023 17:30,5.5,0,13.99691677,82.08149719
03/01/2023 17:45,5.487499714,0,14.09664345,81.393013
03/01/2023 18:00,5.457499981,0,14.1754179,80.73241425
03/01/2023 18:15,5.400000095,0,14.11118698,80.90608215
03/01/2023 18:30,5.464999676,0,14.13482094,80.28986359
03/01/2023 18:45,5.674999714,0,14.03083611,81.46620941
03/01/2023 19:00,5.809999943,0,13.88887501,82.44007111
03/01/2023 19:15,5.625,0,14.13870239,81.92247772
03/01/2023 19:30,5.414999962,0,14.37908554,80.09596252
03/01/2023 19:45,5.599999905,0,14.4221468,79.72640991
03/01/2023 20:00,5.75,0,14.43141365,79.36821747
03/01/2023 20:15,5.929999828,0,14.30005836,79.64016724
03/01/2023 20:30,5.65749979,0,14.31132412,80.10726166
03/01/2023 20:45,5.927499771,0,14.17682457,80.40700531
03/01/2023 21:00,5.9375,0,14.31962395,80.64030457
03/01/2023 21:15,6.097499847,0,14.24170971,80.68427277
03/01/2023 21:30,5.78249979,0,14.24219227,81.543396
03/01/2023 21:45,5.759999752,0,13.84294796,83.55155945
03/01/2023 22:00,5.627500057,0,13.90913391,82.8062439
03/01/2023 22:15,5.40749979,0,13.68157196,83.27096558
03/01/2023 22:30,5.317500114,0,13.4429512,85.3343277
03/01/2023 22:45,5.359999657,0,13.79777527,81.69441986
03/01/2023 23:00,5.432499886,0,14.0086565,79.21708679
03/01/2023 23:15,5.397500038,0,13.70539665,78.26851654
03/01/2023 23:30,5.372499943,0,13.68293285,77.61473083
03/01/2023 23:45,5.292500019,0,13.47222614,80.11873627
04/01/2023 00:00,5.424999714,0,13.51857948,81.22953033
04/01/2023 00:15,5.472499847,0,13.51003361,79.17356873
04/01/2023 00:30,5.244999886,0,13.41394424,77.17054749
04/01/2023 00:45,4.819999695,0,13.18674088,78.06716156
04/01/2023 01:00,4.957499981,0,13.12989902,75.47906494
04/01/2023 01:15,4.964999676,0,13.04708481,74.2483902
04/01/2023 01:30,4.864999771,0,12.79662418,73.39730835
04/01/2023 01:45,4.777499676,0,12.63529015,73.35121155
04/01/2023 02:00,5.067500114,0,12.45639515,74.64122009
04/01/2023 02:15,5,0,12.44937038,75.86800385
04/01/2023 02:30,4.949999809,0,12.27689457,76.13555145
04/01/2023 02:45,4.824999809,0,12.47060966,76.07543945
04/01/2023 03:00,5.047499657,0,12.39795971,76.60623169
04/01/2023 03:15,4.982500076,0,12.57328796,76.06452942
04/01/2023 03:30,4.982500076,0,12.60671234,74.48410797
04/01/2023 03:45,4.892499924,0,12.52357864,74.7145462
04/01/2023 04:00,5.029999733,0,12.38931656,75.38908386
04/01/2023 04:15,4.997499943,0,12.52125931,72.76225281
04/01/2023 04:30,4.987499714,0,12.28096581,72.62003326
04/01/2023 04:45,4.875,0,12.03065777,72.99736786
04/01/2023 05:00,5.019999981,0,11.99466515,73.15448761
04/01/2023 05:15,5.099999905,0,12.01508236,72.85295105
04/01/2023 05:30,5.034999847,0,11.79239559,74.12985992
04/01/2023 05:45,4.912499905,0,11.73334599,75.13078308
04/01/2023 06:00,4.920000076,0,11.51136589,77.94297028
04/01/2023 06:15,5.467499733,0,11.3588047,77.67395782
04/01/2023 06:30,5.739999771,0,11.43831539,75.68374634
04/01/2023 06:45,6.184999943,0,11.33514977,76.2437973
04/01/2023 07:00,6.409999847,0,11.37755394,76.35964966
04/01/2023 07:15,8.047499657,0,11.33617592,76.38916779
04/01/2023 07:30,7.927499771,0,11.40485954,76.384758
04/01/2023 07:45,8.257499695,0,11.38226604,76.86704254
04/01/2023 08:00,8.1875,0,11.34666824,76.48792267
04/01/2023 08:15,9.26499939,0,11.33202076,76.76387024
04/01/2023 08:30,9.414999962,0,10.86364746,80.35757446
04/01/2023 08:45,9.942500114,0,11.22696209,79.11585999
04/01/2023 09:00,10.27750015,0,11.56777954,75.48485565
04/01/2023 09:15,10.59249973,1608.76,11.44445705,75.958992
04/01/2023 09:30,10.81999969,10864.76,11.27579403,77.46806335
04/01/2023 09:45,10.87749958,20380.86,11.53340912,76.83522034
04/01/2023 10:00,11.03749943,15041.92,11.56883812,75.28577423
04/01/2023 10:15,11.61499977,21970.06,11.63561916,76.10054779
04/01/2023 10:30,11.69499969,18594.91,11.69728661,75.90524292
04/01/2023 10:45,10.81999969,42193.82,12.12118244,74.13430023
04/01/2023 11:00,10.76000023,24749.89,12.16273499,74.12389374
04/01/2023 11:15,10.72499943,18968.48,12.00581455,75.92284393
04/01/2023 11:30,10.9574995,96560.73,12.32778168,73.41876221
04/01/2023 11:45,10.88749981,13996.26,12.22635174,72.0484848
04/01/2023 12:00,10.81499958,64002.39,11.91126728,74.45035553
04/01/2023 12:15,10.49499989,58092.69,12.18798637,73.49290466
04/01/2023 12:30,10.63749981,22803.02,12.16612816,72.6016922
04/01/2023 12:45,10.37749958,19398.26,12.38193703,72.17483521
04/01/2023 13:00,11.23999977,25014.45,12.37556267,71.93919373
04/01/2023 13:15,10.81999969,9985.15,12.59115887,71.40341949
04/01/2023 13:30,10.73750019,9006.93,12.18484497,72.06775665
04/01/2023 13:45,10.6875,6044.06,12.15120506,72.07228088
04/01/2023 14:00,10.85999966,248.59,12.12027168,72.48979187
04/01/2023 14:15,11.44250011,874.42,11.91040611,73.18538666
04/01/2023 14:30,11.54749966,2377.8,11.89333916,73.28337097
04/01/2023 14:45,11.34249973,111.56,12.09917068,70.01305389
04/01/2023 15:00,10.97999954,0,12.11258125,69.80534363
04/01/2023 15:15,10.27250004,0,12.17194748,69.45604706
04/01/2023 15:30,10.63500023,0,12.05257225,71.06375885
04/01/2023 15:45,10.65250015,0,11.87276649,72.58756256
04/01/2023 16:00,11.00749969,0,11.83312988,72.6762619
04/01/2023 16:15,10.38500023,0,11.68545055,74.27932739
04/01/2023 16:30,10.16249943,0,11.65842152,75.06135559
04/01/2023 16:45,10.21000004,0,11.65815926,75.87255096
04/01/2023 17:00,9.979999542,0,11.61804771,76.26831818
04/01/2023 17:15,9.582499504,0,11.5317421,75.94968414
04/01/2023 17:30,9.402500153,0,11.37763596,76.62179565
04/01/2023 17:45,9.849999428,0,11.25875664,76.33436584
04/01/2023 18:00,9.297499657,0,11.20208549,76.39476776
04/01/2023 18:15,8.394999504,0,11.30076122,75.54670715
04/01/2023 18:30,8.104999542,0,11.12752342,76.88991547
04/01/2023 18:45,7.539999962,0,11.05325222,78.3658371
04/01/2023 19:00,7.414999962,0,11.01802444,78.97319794
