Timestamp,Elec_Consump,Humidity,Light_Lux,Temperature
02/01/2022 05:30,5.087500095,73.59299469,0,10.66149998
02/01/2022 05:45,5.147500038,73.14084625,0,10.82660103
02/01/2022 06:00,5.1875,73.16905212,0,10.82730198
02/01/2022 06:15,5.255000114,73.17233276,0,10.78047562
02/01/2022 06:30,5.085000038,72.49190521,0,10.85139084
02/01/2022 06:45,5.139999866,71.38451385,0,10.92446327
02/01/2022 07:00,5.21999979,72.24108124,0,10.7928381
02/01/2022 07:15,5.154999733,72.30175781,0,10.9309988
02/01/2022 07:30,5.069999695,72.71083069,0,10.79172611
02/01/2022 07:45,5.197499752,73.37585449,0,10.83005428
02/01/2022 08:00,5.177499771,72.64982605,0,10.93777561
02/01/2022 08:15,5.194999695,72.95924377,0,10.95693207
02/01/2022 08:30,5.150000095,73.16207886,0,11.0018959
02/01/2022 08:45,5.324999809,72.87743378,0,11.18544483
02/01/2022 09:00,5.257499695,73.1842804,0,11.17991734
02/01/2022 09:15,5.154999733,72.99295807,79.95,11.37785721
02/01/2022 09:30,5.1875,71.80716705,1617.49,11.56695366
02/01/2022 09:45,5.0625,70.58924103,1738.27,11.59002686
02/01/2022 10:00,5.230000019,70.9259491,3162.34,11.65047741
02/01/2022 10:15,5.162499905,69.53147125,1904.19,11.64716816
02/01/2022 10:30,5.194999695,66.42107391,2191.16,11.62975693
02/01/2022 10:45,5.092499733,67.25283813,2157.99,11.40419579
02/01/2022 11:00,5.119999886,68.7310791,2908.96,11.23538208
02/01/2022 11:15,5.154999733,68.91046143,6121.98,11.34738255
02/01/2022 11:30,5.177499771,68.11443329,7896.24,11.47775173
02/01/2022 11:45,5.057499886,69.01216125,27948.91,11.45976639
02/01/2022 12:00,5.327499866,67.45989227,22685.14,11.79275703
02/01/2022 12:15,5.287499905,67.66117096,17140.22,11.85595036
02/01/2022 12:30,5.154999733,67.74819183,12432.95,11.80996323
02/01/2022 12:45,5.117499828,68.15998077,7685.27,11.79206085
02/01/2022 13:00,5.217499733,67.91138458,4260.24,11.91183376
02/01/2022 13:15,5.247499943,67.74830627,3965.34,11.94963264
02/01/2022 13:30,5.539999962,68.76957703,3575.24,11.87134266
02/01/2022 13:45,5.404999733,68.66577911,3430.91,11.8129921
02/01/2022 14:00,5.194999695,69.16161346,3378.66,11.89264965
02/01/2022 14:15,5.194999695,69.25602722,2684.78,11.74424267
02/01/2022 14:30,5.179999828,72.67040253,1538.11,11.17071629
02/01/2022 14:45,5.224999905,76.08932495,1143.19,10.73713398
02/01/2022 15:00,5.127500057,76.91525269,750.23,10.58326912
02/01/2022 15:15,5.204999924,73.82408905,808.77,10.81437302
02/01/2022 15:30,5.239999771,73.09613037,180.19,10.61906528
02/01/2022 15:45,5.137499809,72.51767731,0,10.49114799
02/01/2022 16:00,5.092499733,72.58229828,0,10.40766239
02/01/2022 16:15,5.342499733,73.35075378,0,10.25237465
02/01/2022 16:30,5.414999962,73.60155487,0,10.23736382
02/01/2022 16:45,5.299999714,73.38217163,0,10.33944988
02/01/2022 17:00,4.944999695,73.10915375,0,10.37298775
02/01/2022 17:15,5.047499657,73.45668793,0,10.46312141
02/01/2022 17:30,5.237499714,73.20822906,0,10.65695667
02/01/2022 17:45,5.137499809,72.34481049,0,10.57009697
02/01/2022 18:00,5.002500057,72.36973572,0,10.49822712
02/01/2022 18:15,5.109999657,74.23944855,0,10.2127285
02/01/2022 18:30,5.022500038,73.62903595,0,10.19370079
02/01/2022 18:45,5.054999828,74.58300781,0,10.11177158
02/01/2022 19:00,5.059999943,74.81759644,0,10.08196449
02/01/2022 19:15,5.0625,74.48336029,0,10.07734871
02/01/2022 19:30,5.099999905,74.2896347,0,9.992618561
02/01/2022 19:45,5.142499924,73.28543091,0,9.979224205
02/01/2022 20:00,5.089999676,74.01951599,0,9.914230347
02/01/2022 20:15,5.057499886,73.62100983,0,9.982948303
02/01/2022 20:30,5.184999943,73.59985352,0,10.09111404
02/01/2022 20:45,5.150000095,73.06494141,0,10.15829086
02/01/2022 21:00,5.114999771,72.08052826,0,10.19983101
02/01/2022 21:15,5.045000076,71.42507935,0,10.14676189
02/01/2022 21:30,5.130000114,72.32693481,0,10.04733562
02/01/2022 21:45,5.107500076,72.58407593,0,9.898523331
02/01/2022 22:00,5.170000076,72.32472992,0,9.949129105
02/01/2022 22:15,5.002500057,72.04468536,0,9.858743668
02/01/2022 22:30,5.147500038,73.3044281,0,9.863033295
02/01/2022 22:45,5.107500076,74.43225861,0,9.762777328
02/01/2022 23:00,5.112499714,74.21582794,0,9.748517036
02/01/2022 23:15,5.047499657,74.28394318,0,9.782578468
02/01/2022 23:30,5.122499943,73.46696472,0,9.729091644
02/01/2022 23:45,5.202499866,74.47310638,0,9.653162003
03/01/2022 00:00,5.107500076,74.55217743,0,9.646668434
03/01/2022 00:15,5.052499771,75.91349792,0,9.42585659
03/01/2022 00:30,5.089999676,74.55489349,0,9.474842072
03/01/2022 00:45,5.204999924,73.02028656,0,9.584684372
03/01/2022 01:00,5.252500057,72.8127594,0,9.534524918
03/01/2022 01:15,5.127500057,72.91596222,0,9.554226875
03/01/2022 01:30,5.045000076,72.08747864,0,9.461200714
03/01/2022 01:45,5.139999866,72.42702484,0,9.432220459
03/01/2022 02:00,5.142499924,73.18600464,0,9.264304161
03/01/2022 02:15,5.089999676,73.02362823,0,9.229891777
03/01/2022 02:30,5.029999733,72.40416718,0,9.352662086
03/01/2022 02:45,5.134999752,73.59947968,0,9.355613708
03/01/2022 03:00,5.109999657,73.64946747,0,9.274153709
03/01/2022 03:15,5.069999695,73.63858032,0,9.262493134
03/01/2022 03:30,5.107500076,72.81903839,0,9.439103127
03/01/2022 03:45,5.272500038,72.5607605,0,9.220643997
03/01/2022 04:00,5.232500076,73.42440796,0,9.190596581
03/01/2022 04:15,5.130000114,73.60679626,0,9.130806923
03/01/2022 04:30,5.170000076,73.7424469,0,9.101181984
03/01/2022 04:45,5.237499714,73.62687683,0,9.187080383
03/01/2022 05:00,5.117499828,73.43680573,0,9.267672539
03/01/2022 05:15,5.102499962,73.06465912,0,9.327367783
03/01/2022 05:30,5.1875,72.76242065,0,9.299749374
03/01/2022 05:45,5.244999886,72.76086426,0,9.357039452
03/01/2022 06:00,5.117499828,72.05955505,0,9.461951256
03/01/2022 06:15,5.279999733,72.37754822,0,9.405093193
03/01/2022 06:30,5.150000095,72.80345917,0,9.348400116
03/01/2022 06:45,5.112499714,72.69337463,0,9.376605034
03/01/2022 07:00,5.122499943,73.00801849,0,9.28925705
03/01/2022 07:15,5.297499657,73.39823151,0,9.115384102
03/01/2022 07:30,4.987499714,73.51212311,0,9.152500153
03/01/2022 07:45,4.934999943,74.0018158,0,9.227427483
03/01/2022 08:00,5.192500114,74.10823059,0,9.102216721
03/01/2022 08:15,5.109999657,73.72193909,0,9.212645531
03/01/2022 08:30,5.072499752,73.72699738,0,9.192781448
03/01/2022 08:45,4.954999924,74.32269287,2149.38,9.1600914
03/01/2022 09:00,5.252500057,74.2954483,5088.7,9.24683094
03/01/2022 09:15,5.380000114,73.81652832,4939.69,9.30091095
03/01/2022 09:30,5.264999866,74.08220673,4705.99,9.371426582
03/01/2022 09:45,5.027499676,75.00662994,5200.33,9.273358345
03/01/2022 10:00,5.089999676,75.25449371,7294.33,9.354408264
